key	value	argument	flag	rule	note
docs/superpowers/reqs/2026-09-01-writing-reqs.md	sibling-project			residual	[clear] Line 15 self-declares the owner: "**Durable home** is the `software-development` repository, which does not exist yet … This tree is the working home while the design dossier lives here, not the destination."
docs/superpowers/reqs/2026-09-02-sourcing-for-sourcing.md	sibling-project		should-be-scoping-review	residual	[arguable] "A sourcing run for the `sourcing` skill itself, against all 24 requirements in docs/superpowers/reqs/2026-09-02-sourcing.md" — it belongs to that skill's dossier. Flagged: nine candidates, a budget declared before searching, all nine eliminated on one named floor.
docs/superpowers/reqs/2026-09-02-sourcing.md	sibling-project			residual	[arguable] The requirement set for the `sourcing` skill, "**Consumed by `writing-specs`**" — neither skill exists in this repo's skills/ (nine skills, none of them), and both belong to the software-development spine. It carries no durable-home line of its own, and docs/research/2026-09-04-import-sourcing.md:3 declares itself governed by it, so a research-vault artifact depends on a sibling-owned document.
docs/superpowers/specs/2026-08-16-foundation-spec.md	pending-map			residual	[clear] Assembly spec §2 demotes it "from decision to fact source" and re-opens three of its choices by name, and §10 states that the two documents §2 singles out "fit no other value". What the register decides: research-vault-owned note generation (an unscreened `build` under §5.2), MarkDB-Connect as sole vault→Zotero write-back, and ZotLit as later-adoptable UI — lanes 2 and 4. superseded-by rejected: no document names the assembly spec as its superseder.
docs/superpowers/specs/2026-09-01-canonical-vault-glossary-projection-design.md	historical			residual	[arguable] Its plan shipped (fdd6fa1) and the document declines durable-decision status — "This is a reversible document-projection mechanism. It does not meet the ADR bar" — so it is the closed record of a landed change. It remains the live superseder named by docs/2026-08-28-proposed-adr-and-context-changes.md, which §10 permits: historical is evidence, and a superseded-by target need not itself be current.
docs/superpowers/specs/2026-09-04-import-redesign-design.md	pending-map		should-be-scoping-review	residual	[clear] Assembly spec §2 demotes it "from decision to fact source" with "its choices … re-opened", and §10 says the two demoted documents fit no other value. What the register decides: §4.1–4.3's compile-step and capture-step component picks, which lanes 1 and 2 re-screen. Flagged: §4.1–4.3 is a screened candidate set with declared floors and exclusions.
docs/superpowers/specs/2026-09-05-assembly-design.md	current			shipped-surface	
docs/terminology.md	current			shipped-surface	
docs/testing.md	current			shipped-surface	
issue:119	still-open			spec-named-open	§10 names this as staying open
issue:118	absorbed-by	§5		spec-named-absorbed	§10 names this as absorbed by §5
issue:117	still-open			spec-named-open	§10 names this as staying open
issue:116	still-open			spec-named-open	§10 names this as staying open
issue:115	still-open			residual	outbound upstream filing; nothing internal decides it
issue:114	still-open			residual	outbound upstream filing; nothing internal decides it
issue:113	still-open			residual	outbound upstream filing; nothing internal decides it
issue:111	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:110	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:109	superseded			residual	the 2026-09-04 spec performed the redesign; the assembly spec re-framed it as lane 1
issue:108	pending-map			residual	lane 1 decides it; §7.1 schedules the question rather than answering it
issue:107	still-open			residual	concrete defect; no register decides it
issue:104	still-open			residual	outbound upstream filing; nothing internal decides it
issue:103	still-open			residual	outbound upstream filing; nothing internal decides it
issue:102	still-open			residual	concrete defect; no register decides it
issue:100	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:97	absorbed-by	§5.2		spec-named-absorbed	§10 names this as absorbed by §5.2
issue:96	absorbed-by	§6		spec-named-absorbed	§10 names this as absorbed by §6
issue:94	pending-map			residual	component or scope question a lane settles
issue:91	still-open			residual	concrete defect; no register decides it
issue:88	pending-map			residual	component or scope question a lane settles
issue:84	pending-map			residual	component or scope question a lane settles
issue:82	pending-map			residual	component or scope question a lane settles
issue:79	pending-map			residual	component or scope question a lane settles
issue:78	absorbed-by	§9		spec-named-absorbed	§10 names this as absorbed by §9
issue:71	pending-map			residual	component or scope question a lane settles
issue:70	pending-map			residual	component or scope question a lane settles
issue:69	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:67	still-open			residual	outbound upstream filing; nothing internal decides it
issue:66	pending-map			residual	component or scope question a lane settles
issue:65	pending-map			residual	component or scope question a lane settles
issue:64	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:63	absorbed-by	§9		spec-named-absorbed	§10 names this as absorbed by §9
issue:62	absorbed-by	§9		spec-named-absorbed	§10 names this as absorbed by §9
issue:59	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:58	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:53	still-open			residual	sibling-owned; carried by the sibling-project milestone (#5), not by this vocabulary
issue:52	pending-map			residual	component or scope question a lane settles
issue:50	pending-map			residual	component or scope question a lane settles
issue:49	pending-map			residual	component or scope question a lane settles
issue:48	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:46	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:45	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:44	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:43	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:42	still-open			residual	queued work with a named target
issue:41	still-open			residual	queued work with a named target
issue:39	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:38	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:36	pending-map			residual	component or scope question a lane settles
issue:35	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:34	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:33	superseded			residual	August Report roadmap; assembly spec lane structure replaces it
issue:32	still-open			residual	concrete defect; no register decides it
issue:31	still-open			residual	concrete defect; no register decides it
issue:30	still-open			residual	queued work with a named target
issue:27	still-open			residual	concrete defect; no register decides it
issue:25	still-open			residual	concrete defect; no register decides it
issue:23	still-open			residual	concrete defect; no register decides it
issue:22	still-open			residual	concrete defect; no register decides it
issue:21	still-open			residual	concrete defect; no register decides it
issue:20	still-open			residual	concrete defect; no register decides it
issue:19	still-open			residual	concrete defect; no register decides it
issue:18	pending-map			residual	component or scope question a lane settles
issue:17	still-open			residual	concrete defect; no register decides it
issue:16	still-open			residual	concrete defect; no register decides it
